codelist_name,concept_id,concept_name,standard_concept
Injury of abdomen,4315039,Duodenal ulcer with perforation but without obstruction,S
Injury of abdomen,4290181,Ischiatic hernia with gangrene,S
Injury of abdomen,4319450,Ruptured cyst of ovary,S
Injury of abdomen,4096026,Injury of biliary tree,S
Injury of abdomen,3177089,Transection of left external iliac artery,S
Injury of abdomen,4096776,Serosal tear of small intestine,S
Injury of abdomen,435579,Chronic gastrojejunal ulcer with perforation but without obstruction,S
Injury of abdomen,4085414,Burn of appendix,S
Injury of abdomen,4080069,Necrosis of pancreas,S
Injury of abdomen,4135936,Hemorrhagic necrosis of intestine,S
Injury of abdomen,37017451,Hemoperitoneum as complication of peritoneal dialysis,S
Injury of abdomen,4053593,Injury of descending colon,S
Injury of abdomen,4134925,Transection of ureter,S
Injury of abdomen,201065,Acute and subacute liver necrosis,S
Injury of abdomen,42597122,Entrapment of small intestine in mesenteric rent,S
Injury of abdomen,4139906,Lumbar hernia with gangrene,S
Injury of abdomen,4331966,Perforating radiation proctitis,S
Injury of abdomen,4031999,Acute pyelitis with renal medullary necrosis,S
Injury of abdomen,4341648,Hemorrhagic infarction of intestine,S
Injury of abdomen,4096137,Laceration of duodenum,S
Injury of abdomen,4106869,Perforation of jejunum,S
Injury of abdomen,4134157,Perforation of cervix,S
Injury of abdomen,4238866,Open wound of umbilical region with complication,S
Injury of abdomen,438796,Chronic duodenal ulcer with hemorrhage AND with perforation but without obstruction,S
Injury of abdomen,4239942,Embolic mesenteric infarction,S
Injury of abdomen,43530959,Induced termination of pregnancy complicated by broad ligament damage,S
Injury of abdomen,4096646,Contusion of liver,S
Injury of abdomen,443527,Abdominal compartment syndrome,S
Injury of abdomen,4340378,Transmural infarction of intestine,S
Injury of abdomen,4112885,Traumatic rupture of stomach,S
Injury of abdomen,4236728,Traumatic rupture of kidney,S
Injury of abdomen,4053832,Injury of sigmoid colon,S
Injury of abdomen,43530931,Induced termination of pregnancy complicated by perforation of cervix,S
Injury of abdomen,4201300,Fetal blood loss from ruptured cord,S
Injury of abdomen,195125,Injury of renal vein,S
Injury of abdomen,4341359,Duodenal anastomotic necrosis,S
Injury of abdomen,201160,Injury of colon with open wound into abdominal cavity,S
Injury of abdomen,192785,Second degree burn of abdominal wall,S
Injury of abdomen,42536777,Laceration of abdomen without foreign body,S
Injury of abdomen,37110782,Wound of abdomen,S
Injury of abdomen,36686334,Open wound of abdominal wall due to animal bite,S
Migraine,381549,Migraine with aura,S
Injury of abdomen,4058068,"Insect bite, nonvenomous, of groin",S
Injury of abdomen,201986,Injury of gastrointestinal tract with open wound into abdominal cavity,S
Injury of abdomen,4055715,"Abrasion of abdominal wall, infected",S
Injury of abdomen,37116602,Open wound of abdomen,S
Injury of abdomen,4020013,"Superficial frostbite of abdominal wall, lower back and pelvis",S
Injury of abdomen,3656146,Strain of rectus abdominus muscle,S
Migraine,443615,Refractory migraine,S
Injury of abdomen,4287542,Crushing injury of abdomen,S
Migraine,46273066,Migraine due to estrogen contraceptive,S
Injury of abdomen,42536792,Traumatic amputation of abdomen,S
Migraine,4313491,"Migraine variants, not intractable",S
Injury of abdomen,4099921,Nonvenomous insect bite of groin without infection,S
Migraine,379806,Migraine variants,S
Injury of abdomen,196260,Injury of kidney with open wound into abdominal cavity,S
Injury of abdomen,4153692,Puncture wound of abdomen,S
Injury of abdomen,42536794,Multiple injuries of abdomen,S
Injury of abdomen,4283524,Open wound of pubic region with complication,S
Injury of abdomen,37311933,Hepatic duct injury,S
Injury of abdomen,4152477,Degloving injury of abdomen,S
Injury of abdomen,4052066,Deep partial thickness burn of abdominal wall,S
Injury of abdomen,4167106,Superficial injury of abdominal wall,S
Injury of abdomen,4143989,Ruptured aneurysm of common iliac artery,S
Injury of abdomen,198019,Iliac blood vessel injury,S
Injury of abdomen,193354,Pancreas body injury with open wound into cavity,S
Injury of abdomen,604295,Superficial foreign body of abdominal wall with infection,S
Injury of abdomen,4197900,Illegal termination of pregnancy with perforation of bladder,S
Mild depression,35615151,Recurrent mild major depressive disorder co-occurrent with anxiety,S
Mild depression,37109052,Mild major depressive disorder co-occurrent with anxiety single episode,S
Injury of abdomen,193256,Alcoholic fatty liver,S
Injury of abdomen,4344371,Uterine gas gangrene,S
Injury of abdomen,42538545,Fetal intrauterine intestinal perforation with congenital atresia of intestinal tract,S
Injury of abdomen,4340526,Anastomotic necrosis of small intestine,S
Injury of abdomen,619609,Spontaneous rupture of fetal umbilical cord,S
Injury of abdomen,4150803,Spleen rupture due to birth trauma,S
Injury of abdomen,4193054,Ruptured suprarenal aortic aneurysm,S
Injury of abdomen,4146886,Rupture of kidney,S
Injury of abdomen,762617,Open injury of kidney grade I,S
Injury of abdomen,442585,Laceration extending into parenchyma of spleen without open wound into abdominal cavity,S
Injury of abdomen,37205112,Rupture of hernia of abdominal wall,S
Injury of abdomen,4343933,Primary pauci-immune necrotizing and crescentic glomerulonephritis,S
Injury of abdomen,36716454,Traumatic loss of kidney,S
Injury of abdomen,43530962,Induced termination of pregnancy complicated by cervix damage,S
Injury of abdomen,4211097,Failed attempted termination of pregnancy with perforation of broad ligament,S
Injury of abdomen,4143225,Ruptured aneurysm of internal iliac artery,S
Injury of abdomen,36716169,Renal papillary necrosis caused by analgesic drug,S
Injury of abdomen,4134926,Injury to ureteric wall,S
Injury of abdomen,4095097,Delayed perforation of colon,S
Injury of abdomen,4236753,Burn of small intestine,S
Injury of abdomen,3655185,Gangrene of mesentery of jejunum,S
Injury of abdomen,44811741,Acute ischaemia of large intestine,S
Injury of abdomen,4170873,Abrasion and/or friction burn of groin with infection,S
Injury of abdomen,443092,Injury of ascending right colon with open wound into abdominal cavity,S
Injury of abdomen,4214835,Acute cecitis with perforation AND peritonitis,S
Injury of abdomen,4045581,Legal termination of pregnancy with laceration of uterus,S
Injury of abdomen,442773,Minor laceration of liver without open wound into abdominal cavity,S
Injury of abdomen,3169102,Laceration of small bowel with open peritoneal wound,S
Injury of abdomen,36716700,Perforation and abscess of large intestine co-occurrent and due to diverticulitis,S
Injury of abdomen,37110210,Blister of cervix,S
Injury of abdomen,4340259,Acute radiation colitis,S
Injury of abdomen,4152626,Contusion of cervix,S
Injury of abdomen,36686412,Laceration of left renal artery,S
Injury of abdomen,42572601,Toxic liver dystrophy of swine,S
Injury of abdomen,4057219,Sciatic hernia with gangrene,S
Injury of abdomen,4340813,Perforation of cecum,S
Injury of abdomen,196851,Injury of primary branch of superior mesenteric artery,S
Injury of abdomen,4051142,Open wound of hypogastric region,S
Injury of abdomen,37017137,Perforated ulcer of intestine,S
Injury of abdomen,4135621,Laceration of appendix,S
Injury of abdomen,194690,Nontraumatic hemoperitoneum,S
Injury of abdomen,46269896,Perforation of duodenum due to diverticulitis,S
Injury of abdomen,4052678,Open injury of spleen,S
Injury of abdomen,4323287,Rupture of cord,S
Injury of abdomen,4137347,Transection of fallopian tube,S
Injury of abdomen,196469,Perforation of gallbladder,S
Epilepsy,36675141,"Early-onset spastic ataxia, myoclonic epilepsy, neuropathy syndrome",S
Epilepsy,44782522,Refractory myoclonic epilepsy,S
Iron deficiency anemia,607422,Hereditary iron deficiency anemia,S
Iron deficiency anemia,606923,Iron deficiency anemia due to increased requirement in adolescence,S
Epilepsy,37203831,Progressive myoclonic epilepsy type 6,S
Urinary incontinence,4314023,Incontinence due to detrusor instability,S
Hemorrhoids,4061471,Hemorrhoids in pregnancy and puerperium,S
Iron deficiency anemia,606928,Iron deficiency anemia due to celiac disease,S
Epilepsy,4176652,Alcohol-induced epilepsy,S
Epilepsy,43531582,Atonic epilepsy,S
Epilepsy,381842,Petit mal status,S
Epilepsy,765908,"Benign childhood epilepsy with centrotemporal spikes, refractory",S
Epilepsy,4044222,Hemiplegia-hemiconvulsion-epilepsy syndrome,S
Epilepsy,4043555,Narcotic withdrawal epilepsy,S
Hemorrhoids,4242851,Prolapsed external hemorrhoids,S
Hemorrhoids,201595,Thrombosed internal hemorrhoids,S
Hemorrhoids,44804966,Prolapsed non-reducible internal haemorrhoids,S
Epilepsy,3178390,Epilepsy complicating pregnancy,S
Epilepsy,36674719,Infantile spasm and broad thumb syndrome,S
Epilepsy,4104859,Partial epilepsy with autonomic symptoms,S
Gallstone,3661415,Pigment calculus of gallbladder,S
Epilepsy,4043411,Benign neonatal familial convulsions,S
Hemorrhoids,195294,Thrombosed hemorrhoids,S
Epilepsy,37111648,Epileptic encephalopathy with global cerebral demyelination,S
Epilepsy,4046222,Decision-making epilepsy,S
Epilepsy,3174006,Pregnancy complicated by epilepsy,S
Epilepsy,37396778,Female restricted epilepsy with intellectual disability syndrome,S
Urinary incontinence,42538539,Mixed incontinence due to prolapse of female genital organ,S
Epilepsy,4194366,Reflex epilepsy,S
Hemorrhoids,37016310,Complicated internal hemorrhoid,S
Epilepsy,44783830,Autosomal dominant nocturnal frontal lobe epilepsy,S
Urinary incontinence,4085233,Daytime enuresis,S
Epilepsy,36674689,Benign familial mesial temporal lobe epilepsy,S
Urinary incontinence,45757352,Urinary incontinence due to benign prostatic hypertrophy,S
Epilepsy,37204277,"Primary microcephaly, epilepsy, permanent neonatal diabetes syndrome",S
Epilepsy,374924,Generalized convulsive epilepsy,S
Epilepsy,4043559,Complex partial status epilepticus,S
Epilepsy,36676518,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression,S
Epilepsy,36680607,Cryptogenic late-onset epileptic spasms,S
Epilepsy,4046111,Rhinencephalic epilepsy,S
Hemorrhoids,44804964,Prolapsing internal haemorrhoids with spontaneous retraction,S
Urinary incontinence,4302457,Double incontinence,S
Epilepsy,4244383,Benign neonatal convulsions,S
Epilepsy,4043556,Toothbrushing epilepsy,S
Epilepsy,763040,"Rasmussen syndrome, refractory",S
Urinary incontinence,42593551,Estrogen-responsive urinary incontinence,S
Epilepsy,40483620,Nonconvulsive status epilepticus,S
Epilepsy,762759,"Juvenile absence epilepsy, non-refractory",S
Epilepsy,37110674,Epilepsy co-occurrent and due to mesial temporal sclerosis,S
Hemorrhoids,4205277,Ulcerated external hemorrhoids,S
Urinary incontinence,4153667,Urinary incontinence due to urethral sphincter incompetence,S
Epilepsy,37116355,Epilepsy telangiectasia syndrome,S
Epilepsy,43531626,Status epilepticus in benign Rolandic epilepsy,S
Epilepsy,4101742,Benign myoclonic epilepsy in infancy,S
Urinary incontinence,3197265,Urinary incontinence without sensory awareness,S
Acquired hypothyroidism,140062,Iodine hypothyroidism,S
Urinary incontinence,4236912,Reflex incontinence of urine,S
Epilepsy,763526,"Autosomal dominant nocturnal frontal lobe epilepsy, refractory",S
Epilepsy,44801879,Petit-mal epilepsy,S
Epilepsy,35624480,Recurrent benign focal seizures of childhood,S
Epilepsy,763308,"Myoclonic astatic epilepsy, refractory",S
Epilepsy,762804,"Myoclonic seizure, non-refractory",S
Parasomnia,605330,Restless leg syndrome due to iron deficiency anemia,S
Atopic dermatitis,4223641,Acute atopic dermatitis of hand,S
Osteoporosis,45767036,Osteoporotic fracture of clavicle,S
Osteoporosis,4344143,Juvenile idiopathic generalized osteoporosis,S
Atopic dermatitis,4033672,Constitutional eczema of hands and feet,S
Osteoporosis,4003482,Postoophorectomy osteoporosis with pathological fracture,S
Osteoporosis,45767002,Secondary osteoporotic fracture of tibia,S
Osteoporosis,42538151,Osteoporosis co-occurrent and due to multiple myeloma,S
Osteoporosis,4049167,Posttraumatic osteoporosis,S
Parasomnia,4099948,Sleep drunkenness,S
Osteoporosis,4004623,Localized osteoporosis - Lequesne,S
Osteoporosis,4067768,Postmenopausal osteoporosis with pathological fracture,S
Parasomnia,377535,Sleep walking disorder,S
Atopic dermatitis,4031630,Inverse pattern atopic dermatitis,S
Parasomnia,439007,REM sleep behavior disorder,S
Ingrowing nail,36687085,Ingrowing nail of toe of right foot,S
Atopic dermatitis,4080927,Erythrodermic atopic dermatitis,S
Osteoporosis,4344144,Regional migrating osteoporosis,S
Osteoporosis,765188,Pathological fracture of right foot due to osteoporosis,S
Osteoporosis,45767010,Secondary osteoporotic fracture of clavicle,S
Osteoporosis,45767004,Secondary osteoporotic fracture of humerus,S
Osteoporosis,45768892,Osteoporosis due to cystic fibrosis,S
Atopic dermatitis,4033671,Photosensitive atopic dermatitis,S
Osteoporosis,4347301,Osteoporotic vertebral collapse,S
Atopic dermatitis,4296192,Childhood atopic dermatitis,S
Osteoporosis,760589,Pathological fracture of right clavicle due to osteoporosis,S
Osteoporosis,45767008,Secondary osteoporotic fracture of fibula,S
Rectal hemorrhage,46269882,Rectal hemorrhage due to Crohn's disease of small and large intestines,S
Rectal hemorrhage,4096781,Rectal hematoma,S
Foot pain,46271950,Painful os peroneum syndrome,S
Foot pain,761157,Pain in both feet,S
Foot pain,761197,Pain of toes of bilateral feet,S
Foot pain,759910,Pain of joint of right foot,S
Foot pain,762294,Pain in right foot,S
Foot pain,4196665,Painful piezogenic pedal papules,S
Foot pain,765269,Pain of joint of left foot,S
Foot pain,37108974,Chronic pain of left foot,S
Foot pain,4339111,Posterior heel pain,S
Osteoporosis,45767044,Osteoporotic fracture of tibia,S
Fracture of humerus,760026,Open fracture of lateral condyle of right humerus,S
Fracture of humerus,760586,Pathological fracture of left humerus,S
Fracture of humerus,45767004,Secondary osteoporotic fracture of humerus,S
Primary malignant neoplasm of stomach,36524471,"Anaplastic large cell lymphoma, T-cell and Null-cell type of stomach, NOS",S
Primary malignant neoplasm of stomach,36546301,"Hodgkin sarcoma of cardia, NOS",S
Primary malignant neoplasm of stomach,36555500,"Verrucous carcinoma, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,36537628,"Large cell carcinoma, NOS, of stomach, NOS",S
Fracture of humerus,760324,Closed fracture of medial condyle of left humerus,S
Curvature of spine,4184403,Scoliosis of thoracic spine,S
Primary malignant neoplasm of stomach,36550481,"Malignant tumor, small cell type of pylorus",S
Primary malignant neoplasm of stomach,36521775,"Plasmacytoma, extramedullary of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36565321,Small cell sarcoma of gastric antrum,S
Primary malignant neoplasm of stomach,3654887,Diffuse large B-cell lymphoma of stomach,S
Primary malignant neoplasm of stomach,36539672,Adenocarcinoma with mixed subtypes of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36567018,"Medullary carcinoma, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36563807,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of stomach, NOS",S
Primary malignant neoplasm of stomach,36551248,"Squamous cell carcinoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,42512353,"Combined small cell carcinoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36534673,Adenocarcinoma in adenomatous polyposis coli of overlapping lesion of stomach,S
Curvature of spine,4179319,Scoliosis of cervical spine,S
Primary malignant neoplasm of stomach,36543003,Adenocarcinoma with spindle cell metaplasia of body of stomach,S
Curvature of spine,4069644,Scoliosis in skeletal dysplasia,S
Primary malignant neoplasm of stomach,36549349,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,44502697,Linitis plastica of body of stomach,S
Curvature of spine,442087,Post-laminectomy kyphosis,S
Primary malignant neoplasm of stomach,36536026,Myxoid leiomyosarcoma of body of stomach,S
Primary malignant neoplasm of stomach,36549904,"Malignant tumor, small cell type of stomach, NOS",S
Primary malignant neoplasm of stomach,44500643,"Gastrinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36544504,"Large cell carcinoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36551678,"Hodgkin lymphoma, lymphocyte depletion, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36550054,"Burkitt lymphoma, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,36559171,Fibroblastic reticular cell tumor of gastric antrum,S
Primary malignant neoplasm of stomach,36533904,"Hodgkin lymphoma, lymphocyte depletion, reticular of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36559421,Fibroblastic reticular cell tumor of body of stomach,S
Primary malignant neoplasm of stomach,4112609,Carcinoma of greater curve of stomach,S
Fracture of humerus,37309617,Closed fracture of capitellum of right humerus,S
Primary malignant neoplasm of stomach,36546893,"Epithelioid sarcoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36522487,"Carcinosarcoma, embryonal of fundus of stomach",S
Primary malignant neoplasm of stomach,36518951,"Malignant lymphoma, mixed small and large cell, diffuse of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546854,"Neuroendocrine tumor, grade 2 of body of stomach",S
Primary malignant neoplasm of stomach,36520790,Intravascular large B-cell lymphoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36529371,"Giant cell carcinoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36564201,Hepatoid adenocarcinoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36552600,"Hodgkin lymphoma, lymphocyte depletion, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36540744,Plasmablastic lymphoma of gastric antrum,S
Primary malignant neoplasm of stomach,36403061,Adenocarcinoma in situ in adenomatous polyposis coli (C18._) of overlapping lesion of stomach,S
